date,oil,copper,沪深300指数,恒生指数,恒生科技指数
2009/5/6,56.15,4591,2764.98,16834.57,#N/A
2009/5/7,56.47,4760,2767.08,17217.89,#N/A
2009/5/8,58.14,4752,2789.22,17389.87,#N/A
2009/5/11,57.48,4527,2725.32,17087.95,#N/A
2009/5/12,57.94,4626,2788.56,17153.64,#N/A
2009/5/13,57.34,4508,2814.01,17059.62,#N/A
2009/5/14,56.69,4309,2792.6,16541.69,#N/A
2009/5/15,55.98,4348,2796.12,16790.7,#N/A
2009/5/18,58.47,4400,2810.57,17022.91,#N/A
2009/5/19,58.92,4601,2840.08,17544.03,#N/A
2009/5/20,60.59,4539,2812.87,17475.84,#N/A
2009/5/21,59.93,4504,2750.01,17199.49,#N/A
2009/5/22,60.78,4586,2740.68,17062.52,#N/A
2009/5/25,60.21,#N/A,2752.72,17121.82,#N/A
2009/5/26,61.24,4538,2719.76,16991.56,#N/A
2009/5/27,62.5,4656.5,2759.71,17885.27,#N/A
2009/5/28,64.39,4737,#N/A,#N/A,#N/A
2009/5/29,65.52,4776,#N/A,18171,#N/A
2009/6/1,67.97,4947,2858.34,18888.59,#N/A
2009/6/2,68.17,5026,2865.1,18389.08,#N/A
2009/6/3,65.88,4951.5,2939.39,18576.47,#N/A
2009/6/4,68.71,4870,2953.75,18502.77,#N/A
2009/6/5,68.34,5055,2939.31,18679.53,#N/A
2009/6/8,67.88,4936,2948.48,18253.39,#N/A
2009/6/9,69.62,5047,2960.56,18058.49,#N/A
2009/6/10,70.8,5180,2989.6,18785.66,#N/A
2009/6/11,71.79,5266,2961.63,18791.03,#N/A
2009/6/12,70.92,5240.5,2906.29,18889.68,#N/A
2009/6/15,69.44,5075,2966.19,18498.96,#N/A
2009/6/16,70.24,5049,2961.22,18165.5,#N/A
2009/6/17,70.85,4903,3010.59,18084.6,#N/A
2009/6/18,71.06,4901,3057.43,17776.66,#N/A
2009/6/19,69.19,5020,3080,17920.93,#N/A
2009/6/22,66.98,4821,3082.56,18059.55,#N/A
2009/6/23,68.8,4810,3083.9,17538.37,#N/A
2009/6/24,68.33,4890.5,3120.73,17892.15,#N/A
2009/6/25,69.78,5023.5,3117.92,18275.03,#N/A
2009/6/26,68.92,5101.5,3128.42,18600.26,#N/A
2009/6/29,70.99,5085.5,3179.97,18528.51,#N/A
2009/6/30,69.3,5108,3166.47,18378.73,#N/A
2009/7/1,68.79,5042,3237.9,#N/A,#N/A
2009/7/2,66.65,5006,3282.36,18178.05,#N/A
2009/7/3,65.61,4991,3327.14,18203.4,#N/A
2009/7/6,64.05,4859,3374.75,17979.41,#N/A
2009/7/7,63.23,5012,3340.49,17862.27,#N/A
2009/7/8,60.43,4850,3352.27,17721.07,#N/A
2009/7/9,61.1,4821,3396.3,17790.59,#N/A
2009/7/10,60.52,4840,3398.31,17708.42,#N/A
2009/7/13,60.69,4883,3361.01,17254.63,#N/A
2009/7/14,60.86,5011,3454.75,17885.73,#N/A
2009/7/15,63.09,5181.5,3493.31,18258.66,#N/A
2009/7/16,62.75,5231.5,3501.24,18361.87,#N/A
2009/7/17,65.38,5230,3519.81,18805.66,#N/A
2009/7/20,66.44,5400,3591.12,19502.37,#N/A
2009/7/21,66.87,5345,3539.83,19501.73,#N/A
2009/7/22,67.21,5342,3606.92,19248.17,#N/A
2009/7/23,69.25,5474,3651.97,19817.7,#N/A
2009/7/24,70.32,5551,3667.56,19982.79,#N/A
2009/7/27,70.81,5615,3743.63,20251.62,#N/A
2009/7/28,69.88,5615,3755.82,20624.54,#N/A
2009/7/29,66.53,5410.5,3558.51,20135.5,#N/A
2009/7/30,70.11,5497,3634.82,20234.08,#N/A
2009/7/31,71.7,5750,3734.62,20573.33,#N/A
2009/8/3,73.55,5972,3787.03,20807.26,#N/A
2009/8/4,74.28,5917,3786.62,20796.43,#N/A
2009/8/5,75.51,6132,3740.94,20494.77,#N/A
2009/8/6,74.83,6035,3663.12,20899.24,#N/A
2009/8/7,73.59,5964,3555.1,20375.37,#N/A
2009/8/10,73.5,6197,3544.54,20929.52,#N/A
2009/8/11,72.46,6136,3556.38,21074.21,#N/A
2009/8/12,72.89,6029,3397.4,20435.24,#N/A
2009/8/13,73.48,6419,3440.82,20861.3,#N/A
2009/8/14,72.41,6386,3344.46,20893.33,#N/A
2009/8/17,70.54,6096,3140.27,20137.65,#N/A
2009/8/18,72.37,6116,3171.99,20306.27,#N/A
2009/8/19,74.59,5947,3014.57,19954.23,#N/A
2009/8/20,73.33,6122,3144.39,20328.86,#N/A
2009/8/21,74.19,6135,3203.62,20199.02,#N/A
2009/8/24,74.26,6361,3229.6,20535.94,#N/A
2009/8/25,71.82,6285.5,3109.83,20435.24,#N/A
2009/8/26,71.65,6305,3172.39,20456.32,#N/A
2009/8/27,72.51,6261,3156.3,20242.75,#N/A
2009/8/28,72.79,6490.5,3046.78,20098.62,#N/A
2009/8/31,69.65,#N/A,2830.27,19724.19,#N/A
2009/9/1,67.73,6240.5,2843.7,19872.3,#N/A
2009/9/2,67.66,6080,2890.93,19522,#N/A
2009/9/3,67.12,6280,3051.96,19761.68,#N/A
2009/9/4,66.82,6280,3077.14,20318.62,#N/A
2009/9/7,66.53,6297.5,3104.21,20629.31,#N/A
2009/9/8,69.42,6465.5,3170.97,21069.81,#N/A
2009/9/9,69.83,6415.5,3194.91,20851.04,#N/A
2009/9/10,69.86,6305,3162.91,21069.56,#N/A
2009/9/11,67.69,6290,3238.13,21161.42,#N/A
2009/9/14,67.44,6145.5,3293.39,20932.2,#N/A
2009/9/15,67.35,6156,3302.64,20866.37,#N/A
2009/9/16,71.67,6315.5,3258.24,21402.92,#N/A
2009/9/17,71.55,6302,3320.1,21768.51,#N/A
2009/9/18,71.32,6231,3199.69,21623.45,#N/A
2009/9/21,68.69,6089,3208.6,21472.85,#N/A
2009/9/22,70.53,6295.5,3131.03,21701.14,#N/A
2009/9/23,67.99,6111,3060.07,21595.52,#N/A
2009/9/24,64.82,6089.5,3080.93,21050.73,#N/A
2009/9/25,65.11,5966,3058.53,21024.4,#N/A
2009/9/28,65.54,5896,2972.64,20588.41,#N/A
2009/9/29,65.49,5934.5,2972.29,21013.17,#N/A
2009/9/30,69.07,5934.5,3004.81,20955.25,#N/A
2009/10/1,69.19,6082,#N/A,20955.25,#N/A
2009/10/2,68.07,5872,#N/A,20375.49,#N/A
2009/10/5,68.04,5856,#N/A,20429.07,#N/A
2009/10/6,68.56,6042,#N/A,20811.53,#N/A
2009/10/7,67.2,6060.5,#N/A,21241.59,#N/A
2009/10/8,69.77,6241.5,#N/A,21492.9,#N/A
2009/10/9,70,6265.5,3163.71,21499.44,#N/A
2009/10/12,71.36,6236,3151.63,21299.35,#N/A
2009/10/13,72.4,6282,3198.52,21467.36,#N/A
2009/10/14,73.1,6192,3227.4,21886.48,#N/A
2009/10/15,74.45,6077,3239.64,21999.08,#N/A
2009/10/16,76.99,6160.5,3241.71,21929.9,#N/A
2009/10/19,77.77,6260,3329.16,22200.46,#N/A
2009/10/20,77.24,6444,3377.57,22384.96,#N/A
2009/10/21,79.69,6346,3369.29,22318.11,#N/A
2009/10/22,79.51,6565.5,3347.32,22210.52,#N/A
2009/10/23,78.92,6640,3413.25,22589.73,#N/A
2009/10/26,77.26,6675.5,3414.24,22589.73,#N/A
2009/10/27,77.92,6563,3314.72,22169.59,#N/A
2009/10/28,75.86,6475,3329.33,21761.58,#N/A
2009/10/29,78.04,6424.5,3247.05,21264.99,#N/A
2009/10/30,75.2,6575,3280.37,21752.87,#N/A
2009/11/2,76.55,6473,3392.8,21620.19,#N/A
2009/11/3,78.11,6395.5,3435.43,21240.06,#N/A
2009/11/4,78.89,6571,3453.89,21614.77,#N/A
2009/11/5,77.99,6527.5,3464.32,21479.08,#N/A
2009/11/6,75.87,6532,3483.02,21829.72,#N/A
2009/11/9,77.77,6565,3495.79,22207.55,#N/A
2009/11/10,77.5,6475,3503.78,22268.16,#N/A
2009/11/11,77.95,6595.5,3495.67,22627.21,#N/A
2009/11/12,76.02,6475,3499.99,22397.57,#N/A
2009/11/13,75.55,6500,3518.72,22553.63,#N/A
2009/11/16,78.76,6700.5,3625.8,22943.98,#N/A
2009/11/17,78.97,6761,3628.35,22914.15,#N/A
2009/11/18,79.47,6926,3630.23,22840.33,#N/A
2009/11/19,77.64,6761,3642.44,22643.16,#N/A
2009/11/20,77.2,6731,3631.01,22455.84,#N/A
2009/11/23,77.46,6945.5,3665.51,22771.39,#N/A
2009/11/24,76.46,6865,3548.08,22423.14,#N/A
2009/11/25,78.44,6914,3629.63,22611.8,#N/A
2009/11/26,76.99,6904.5,3485.77,22210.41,#N/A
2009/11/27,77.18,6755,3382.51,21134.5,#N/A
2009/11/30,78.47,6814.5,3511.67,21821.5,#N/A
2009/12/1,79.35,6990,3560.83,22113.15,#N/A
2009/12/2,77.88,7055,3597.33,22289.57,#N/A
2009/12/3,78.36,7071,3590.88,22553.87,#N/A
2009/12/4,77.52,7026,3643.49,22498.15,#N/A
2009/12/7,76.43,6920.5,3668.83,22324.96,#N/A
2009/12/8,75.19,6960.5,3624.02,22060.52,#N/A
2009/12/9,72.39,6935,3554.48,21741.76,#N/A
2009/12/10,71.86,6810,3577.24,21700.04,#N/A
2009/12/11,71.88,6871,3575.02,21902.11,#N/A
2009/12/14,71.89,6920,3612.75,22085.75,#N/A
2009/12/15,72.05,6800.5,3583.34,21813.92,#N/A
2009/12/16,73.55,6946,3560.72,21611.74,#N/A
2009/12/17,73.37,6900.5,3480.15,21347.63,#N/A
2009/12/18,73.75,6841,3391.74,21175.88,#N/A
2009/12/21,72.99,6880,3396.62,20948.1,#N/A
2009/12/22,73.46,6856,3305.54,21092.04,#N/A
2009/12/23,75.45,6901,3336.48,21328.74,#N/A
2009/12/24,76.31,7070,3438.82,21517,#N/A
2009/12/25,#N/A,#N/A,3424.78,#N/A,#N/A
2009/12/28,77.32,#N/A,3478.43,21480.22,#N/A
2009/12/29,77.64,7221,3500.74,21499.44,#N/A
2009/12/30,78.03,7295,3558.86,21496.62,#N/A
2009/12/31,77.93,7346,3575.68,21872.5,#N/A
2010/1/4,80.12,7464,3535.23,21823.28,#N/A
2010/1/5,80.59,7436,3564.04,22279.58,#N/A
2010/1/6,81.89,7587.5,3541.73,22416.67,#N/A
2010/1/7,81.51,7594,3471.46,22269.45,#N/A
2010/1/8,81.37,7446,3480.13,22296.75,#N/A
2010/1/11,80.97,7685,3482.05,22411.52,#N/A
2010/1/12,79.3,7425,3534.92,22326.64,#N/A
2010/1/13,78.31,7391,3421.14,21748.6,#N/A
2010/1/14,77.82,7454,3469.05,21716.95,#N/A
2010/1/15,77.11,7405.5,3482.74,21654.16,#N/A
2010/1/18,77.1,7507,3500.68,21460.01,#N/A
2010/1/19,77.63,7442,3507.48,21677.98,#N/A
2010/1/20,76.32,7446,3394.43,21286.17,#N/A
2010/1/21,74.58,7347,3408.57,20862.67,#N/A
2010/1/22,72.83,7240,3366.2,20726.18,#N/A
2010/1/25,73.69,7409,3328.01,20598.55,#N/A
2010/1/26,73.29,7306,3242.8,20109.33,#N/A
2010/1/27,72.24,7244,3198.57,20033.07,#N/A
2010/1/28,72.13,7042,3206.57,20356.37,#N/A
2010/1/29,71.46,6854,3204.16,20121.99,#N/A
2010/2/1,73.11,6675,3152.71,20243.75,#N/A
2010/2/2,76.06,6865,3146.19,20272.18,#N/A
2010/2/3,75.92,6853,3230.72,20722.08,#N/A
2010/2/4,72.13,6571,3218.8,20341.64,#N/A
2010/2/5,69.59,6242,3153.09,19665.08,#N/A
2010/2/8,70.11,6329,3150.99,19550.89,#N/A
2010/2/9,72.13,6485,3169.19,19790.28,#N/A
2010/2/10,72.54,6610.5,3214.13,19922.22,#N/A
2010/2/11,73.05,6672.5,3220.4,20290.69,#N/A
2010/2/12,72.9,6796.25,3251.28,20268.69,#N/A
2010/2/15,72.51,6846.75,#N/A,#N/A,#N/A
2010/2/16,75.68,7120,#N/A,#N/A,#N/A
2010/2/17,76.27,7101.5,#N/A,20534.01,#N/A
2010/2/18,77.78,7238.25,#N/A,20422.15,#N/A
2010/2/19,78.19,7193,#N/A,19894.02,#N/A
2010/2/22,78.61,7338,3233.35,20377.27,#N/A
2010/2/23,77.25,7227,3198.63,20623,#N/A
2010/2/24,78.09,7032,3244.48,20467.74,#N/A
2010/2/25,76.29,7046,3292.13,20399.57,#N/A
2010/2/26,77.59,7072,3281.67,20608.7,#N/A
2010/3/1,76.89,7335,3324.42,21056.93,#N/A
2010/3/2,78.18,7359,3311.24,20906.11,#N/A
2010/3/3,79.25,7483.5,3335.08,20876.79,#N/A
2010/3/4,78.54,7485.5,3250.57,20575.78,#N/A
2010/3/5,79.89,7466.5,3259.76,20787.97,#N/A
2010/3/8,80.47,7541.5,3286.18,21196.87,#N/A
2010/3/9,79.91,7395,3305.86,21207.55,#N/A
2010/3/10,80.48,7524,3279.69,21208.29,#N/A
2010/3/11,80.28,7384.5,3276.71,21228.2,#N/A
2010/3/12,79.39,7470,3233.13,21209.74,#N/A
2010/3/15,77.89,7330,3183.18,21079.1,#N/A
2010/3/16,79.02,7341.5,3203.97,21022.93,#N/A
2010/3/17,81.96,7488,3273.92,21384.49,#N/A
2010/3/18,81.48,7476,3267.56,21330.67,#N/A
2010/3/19,79.88,7461,3293.87,21370.82,#N/A
2010/3/22,80.54,7300.5,3302.63,20933.25,#N/A
2010/3/23,80.7,7404.5,3275.57,20987.78,#N/A
2010/3/24,79.62,7310.5,3276.67,21008.62,#N/A
2010/3/25,79.61,7347,3229.13,20778.55,#N/A
2010/3/26,79.29,7490.5,3275,21053.11,#N/A
2010/3/29,81.17,7635,3358.54,21237.43,#N/A
2010/3/30,81.28,7786,3366.71,21374.79,#N/A
2010/3/31,82.7,7830,3345.61,21239.35,#N/A
2010/4/1,84.01,7881,3391.94,21537,#N/A
2010/4/2,#N/A,#N/A,3407.35,#N/A,#N/A
2010/4/6,86.15,7950.5,3405.15,21537,#N/A
2010/4/7,85.59,7908,3386.95,21928.77,#N/A
2010/4/8,84.81,7795.5,3346.74,21867.04,#N/A
2010/4/9,84.83,7896,3379.17,22208.5,#N/A
2010/4/12,84.77,7915,3351.48,22138.17,#N/A
2010/4/13,84.72,7845,3391.72,22103.53,#N/A
2010/4/14,86.15,7924.5,3403.71,22121.43,#N/A
2010/4/15,87.17,7875,3394.57,22157.82,#N/A
2010/4/16,85.99,7905.5,3356.33,21865.26,#N/A
2010/4/19,84.23,7656,3176.42,21405.17,#N/A
2010/4/20,84.8,7787,3173.37,21623.38,#N/A
2010/4/21,85.7,7666,3236.68,21510.93,#N/A
2010/4/22,85.67,7661,3201.54,21454.94,#N/A
2010/4/23,87.25,7660,3190,21244.49,#N/A
2010/4/26,86.83,7760,3172,21587.06,#N/A
2010/4/27,85.78,7645,3108.41,21261.79,#N/A
2010/4/28,86.16,7410.5,3097.35,20949.4,#N/A
2010/4/29,86.9,7395,3060.06,20778.92,#N/A
2010/4/30,87.44,7365,3067.37,21108.59,#N/A
2010/5/4,85.67,7175.5,3019.45,20763.05,#N/A
2010/5/5,82.61,6801,3036.39,20327.54,#N/A
2010/5/6,79.83,6945,2896.86,20133.41,#N/A
2010/5/7,78.27,6872,2836.79,19920.29,#N/A
2010/5/10,80.12,7165.5,2858.23,20426.64,#N/A
2010/5/11,80.49,6885,2800.82,20146.51,#N/A
2010/5/12,81.2,7082,2818.16,20212.49,#N/A
2010/5/13,80.11,7010.5,2886.91,20422.46,#N/A
2010/5/14,77.18,6955.5,2868.02,20145.43,#N/A
2010/5/17,75.1,6721,2714.72,19715.2,#N/A
2010/5/18,74.43,6605.5,2771.35,19944.94,#N/A
2010/5/19,73.69,6465.5,2762.17,19578.98,#N/A
2010/5/20,71.84,6500,2726.02,19545.83,#N/A
2010/5/21,71.68,6639,2768.79,#N/A,#N/A
2010/5/24,71.17,6770.5,2873.47,19667.76,#N/A
2010/5/25,69.55,6685,2813.94,18985.5,#N/A
2010/5/26,71.74,6836,2813.94,19196.45,#N/A
2010/5/27,74.66,6875.5,2859.98,19431.37,#N/A
2010/5/28,74.02,6926,2850.3,19766.71,#N/A
2010/5/31,74.65,#N/A,2773.26,19765.19,#N/A
2010/6/1,72.71,6715,2744.16,19496.95,#N/A
2010/6/2,73.75,6605,2757.53,19471.8,#N/A
2010/6/3,75.41,6620.5,2736.08,19786.71,#N/A
2010/6/4,72.09,6450,2744.39,19780.07,#N/A
2010/6/7,72.12,6157,2695.72,19378.15,#N/A
2010/6/8,72.3,6091,2699.34,19487.48,#N/A
2010/6/9,74.27,6295.5,2782.13,19621.24,#N/A
2010/6/10,75.29,6292,2750.02,19632.7,#N/A
2010/6/11,74.35,6462,2758.87,19872.38,#N/A
2010/6/14,75.2,6610,#N/A,20051.91,#N/A
2010/6/15,76.2,6625,#N/A,20062.15,#N/A
2010/6/16,78.14,6592.5,#N/A,#N/A,#N/A
2010/6/17,78.68,6480.5,2742.73,20138.4,#N/A
2010/6/18,78.22,6315.5,2696.17,20286.71,#N/A
2010/6/21,78.82,6607,2780.66,20912.18,#N/A
2010/6/22,78.04,6460,2783.72,20819.08,#N/A
2010/6/23,76.27,6576,2758.5,20856.61,#N/A
2010/6/24,76.47,6525.5,2757.5,20733.49,#N/A
2010/6/25,78.12,6604.5,2736.29,20690.79,#N/A
2010/6/28,77.59,6800,2716.78,20726.68,#N/A
2010/6/29,75.44,6585,2592.02,20248.9,#N/A
2010/6/30,75.01,6515,2563.07,20128.99,#N/A
2010/7/1,72.34,6354,2526.07,20128.99,#N/A
2010/7/2,71.65,6430.5,2534.11,19905.32,#N/A
2010/7/5,71.47,6465,2512.65,19842.2,#N/A
2010/7/6,71.45,6523,2562.9,20084.12,#N/A
2010/7/7,73.51,6545,2580.48,19857.07,#N/A
2010/7/8,74.71,6641,2575.92,20050.56,#N/A
2010/7/9,75.42,6680.5,2647.1,20378.66,#N/A
2010/7/12,74.37,6630.5,2676.22,20467.43,#N/A
2010/7/13,76.65,6596,2634.59,20431.06,#N/A
2010/7/14,76.77,6694.5,2653.61,20560.81,#N/A
2010/7/15,76.19,6656,2608.52,20255.62,#N/A
2010/7/16,75.37,6650,2616.13,20250.16,#N/A
2010/7/19,75.62,6514,2682.47,20090.95,#N/A
2010/7/20,76.22,6526,2741.5,20264.59,#N/A
2010/7/21,75.37,6771,2747.34,20487.23,#N/A
2010/7/22,77.82,6920.5,2781.29,20589.7,#N/A
2010/7/23,77.45,6995,2793.08,20815.33,#N/A
2010/7/26,77.5,6995.5,2811.06,20839.91,#N/A
2010/7/27,76.13,7091.5,2795.72,20973.39,#N/A
2010/7/28,76.06,7120,2863.72,21091.18,#N/A
2010/7/29,77.59,7206,2877.98,21093.82,#N/A
2010/7/30,78.18,7195,2868.85,21029.81,#N/A
2010/8/2,80.82,7336,2917.28,21412.79,#N/A
2010/8/3,82.68,7360,2865.97,21457.66,#N/A
2010/8/4,82.2,7370.5,2876.43,21549.88,#N/A
2010/8/5,81.61,7395,2850.83,21551.72,#N/A
2010/8/6,80.16,7420,2897.66,21678.8,#N/A
2010/8/9,80.99,7425,2918.24,21801.59,#N/A
2010/8/10,79.6,7225,2832.64,21473.6,#N/A
2010/8/11,77.64,7204,2850.21,21294.54,#N/A
2010/8/12,75.52,7180,2816.39,21105.71,#N/A
2010/8/13,75.11,7200,2855.55,21071.57,#N/A
2010/8/16,74.85,7205,2922.08,21112.12,#N/A
2010/8/17,76.93,7315.5,2942.29,21137.43,#N/A
2010/8/18,76.47,7353.5,2937.36,21022.73,#N/A
2010/8/19,75.3,7442,2955.4,21072.46,#N/A
2010/8/20,74.26,7205.5,2898.33,20981.82,#N/A
2010/8/23,73.62,7250,2896.19,20889.01,#N/A
2010/8/24,72.38,7171,2911.83,20658.71,#N/A
2010/8/25,73.48,7067,2843.02,20634.98,#N/A
2010/8/26,75.02,7195.5,2850.09,20612.06,#N/A
2010/8/27,76.65,7287,2858.57,20597.35,#N/A
2010/8/30,76.6,#N/A,2915.01,20737.22,#N/A
2010/8/31,74.64,7355.5,2903.19,20536.49,#N/A
2010/9/1,76.35,7540.5,2884.04,20623.83,#N/A
2010/9/2,76.93,7625.5,2921.39,20868.92,#N/A
2010/9/3,76.67,7631.5,2920.21,20971.5,#N/A
2010/9/6,76.87,7660.5,2975.09,21355.77,#N/A
2010/9/7,77.74,7520,2983.11,21401.79,#N/A
2010/9/8,78.17,7620,2980.97,21088.86,#N/A
2010/9/9,77.47,7532,2926.46,21167.27,#N/A
2010/9/10,78.16,7525,2932.55,21257.39,#N/A
2010/9/13,79.03,7630,2962.32,21658.35,#N/A
2010/9/14,79.16,7517,2965.01,21696.04,#N/A
2010/9/15,78.91,7595,2913.19,21725.64,#N/A
2010/9/16,78.48,7670,2857.79,21691.45,#N/A
2010/9/17,78.21,7756,2861.37,21970.86,#N/A
2010/9/20,79.32,7735.5,2849.83,21977.34,#N/A
2010/9/21,78.42,7695,2857.48,22002.59,#N/A
2010/9/22,77.95,7705.5,#N/A,22047.71,#N/A
2010/9/23,78.11,7885,#N/A,#N/A,#N/A
2010/9/24,78.87,7911,#N/A,22119.43,#N/A
2010/9/27,78.57,7922,2905.03,22340.84,#N/A
2010/9/28,78.71,7866,2880.91,22109.95,#N/A
2010/9/29,80.77,8016.5,2874.81,22378.67,#N/A
2010/9/30,82.31,8053.5,2935.57,22358.17,#N/A
2010/10/1,83.75,8115,#N/A,#N/A,#N/A
2010/10/4,83.28,8085.5,#N/A,22618.66,#N/A
2010/10/5,84.84,8125,#N/A,22639.14,#N/A
2010/10/6,85.06,8215.5,#N/A,22880.41,#N/A
2010/10/7,83.43,8262,#N/A,22884.32,#N/A
2010/10/8,84.03,8104.5,3044.23,22944.18,#N/A
2010/10/11,83.72,8335.5,3132.9,23207.31,#N/A
2010/10/12,83.5,8266,3172.73,23121.7,#N/A
2010/10/13,84.64,8400,3217.58,23457.69,#N/A
2010/10/14,84.53,8412,3224.14,23852.17,#N/A
2010/10/15,82.45,8362.5,3327.68,23757.63,#N/A
2010/10/18,84.37,8340.5,3306.16,23469.38,#N/A
2010/10/19,81.1,8295,3375.67,23763.73,#N/A
2010/10/20,83.6,8250,3396.88,23556.5,#N/A
2010/10/21,81.83,8406,3374.69,23649.48,#N/A
2010/10/22,82.96,8309.5,3378.66,23517.54,#N/A
2010/10/25,83.54,8501,3481.08,23627.91,#N/A
2010/10/26,83.66,8466,3466.08,23601.24,#N/A
2010/10/27,83.23,8332,3403.87,23164.58,#N/A
2010/10/28,83.59,8332,3397.69,23210.86,#N/A
2010/10/29,83.15,8225,3379.98,23096.32,#N/A
2010/11/1,84.62,8339,3473,23652.94,#N/A
2010/11/2,85.41,8396,3463.13,23671.42,#N/A
2010/11/3,86.38,8400.5,3420.34,24144.67,#N/A
2010/11/4,88,8521.5,3480.51,24535.63,#N/A
2010/11/5,88.11,8700,3520.8,24876.82,#N/A
2010/11/8,88.46,8672,3548.57,24964.37,#N/A
2010/11/9,88.33,8844.5,3523.95,24710.6,#N/A
2010/11/10,88.96,8729,3499.11,24500.61,#N/A
2010/11/11,88.81,8925,3509.98,24700.3,#N/A
2010/11/12,86.34,8715,3291.83,24222.58,#N/A
2010/11/15,86.7,8590,3314.89,24027.18,#N/A
2010/11/16,84.73,8483.5,3169.54,23693.02,#N/A
2010/11/17,83.28,8145,3103.91,23214.46,#N/A
2010/11/18,85.05,8386,3147.96,23637.39,#N/A
2010/11/19,84.34,8409,3178.85,23605.71,#N/A
2010/11/22,83.96,8405.5,3171.94,23524.02,#N/A
2010/11/23,83.25,8149,3107.18,22896.14,#N/A
2010/11/24,85.84,8254.5,3177.04,23023.86,#N/A
2010/11/25,86.1,8290,3223.48,23054.68,#N/A
2010/11/26,85.58,8288,3194.85,22877.25,#N/A
2010/11/29,87.34,8319.5,3190.05,23166.22,#N/A
2010/11/30,85.92,8375,3136.99,23007.99,#N/A
2010/12/1,88.87,8540,3136.02,23249.8,#N/A
2010/12/2,90.69,8711.5,3155.06,23448.78,#N/A
2010/12/3,91.42,8754,3158.16,23320.52,#N/A
2010/12/6,91.45,8780,3165.57,23237.69,#N/A
2010/12/7,91.39,9024,3200.34,23428.15,#N/A
2010/12/8,90.77,8882,3171.88,23092.52,#N/A
2010/12/9,90.99,9041.5,3123.37,23171.8,#N/A
2010/12/10,90.48,9116,3161.98,23162.91,#N/A
2010/12/13,91.19,9211,3261.06,23317.61,#N/A
2010/12/14,91.21,9260,3269.47,23431.19,#N/A
2010/12/15,92.2,9101,3247.64,22975.35,#N/A
2010/12/16,91.71,9050,3230.67,22668.78,#N/A
2010/12/17,91.67,9101.5,3225.66,22714.85,#N/A
2010/12/20,92.74,9250,3178.66,22639.08,#N/A
2010/12/21,93.2,9410,3249.51,22993.86,#N/A
2010/12/22,93.65,9414.5,3215.45,23045.19,#N/A
2010/12/23,94.25,9270,3188.61,22902.97,#N/A
2010/12/24,93.77,9391,3162.96,22833.8,#N/A
2010/12/27,93.85,#N/A,3099.71,22833.8,#N/A
2010/12/28,94.38,#N/A,3044.93,22621.73,#N/A
2010/12/29,94.14,9465,3061.83,22969.3,#N/A
2010/12/30,93.09,9580,3064.1,22999.34,#N/A
2010/12/31,94.75,9600,3128.26,23035.45,#N/A
2011/1/4,93.53,9754,3189.68,23668.48,#N/A
2011/1/5,95.5,9461,3175.66,23757.82,#N/A
2011/1/6,94.52,9591,3159.64,23786.3,#N/A
2011/1/7,93.33,9399,3166.62,23686.63,#N/A
2011/1/10,95.7,9384,3108.19,23527.26,#N/A
2011/1/11,97.61,9484,3124.92,23760.34,#N/A
2011/1/12,98.12,9625,3142.34,24125.61,#N/A
2011/1/13,98.06,9622,3141.28,24238.98,#N/A
2011/1/14,98.68,9591,3091.86,24283.23,#N/A
2011/1/17,97.43,9690,2974.35,24156.97,#N/A
2011/1/18,97.8,9740,2977.65,24153.98,#N/A
2011/1/19,98.16,9788,3044.85,24419.62,#N/A
2011/1/20,96.58,9485,2944.71,24003.7,#N/A
2011/1/21,97.6,9485,2983.46,23876.86,#N/A
2011/1/24,96.61,9509,2954.23,23801.78,#N/A
2011/1/25,95.25,9330,2938.65,23788.83,#N/A
2011/1/26,97.91,9376,2978.43,23843.24,#N/A
2011/1/27,97.39,9490,3026.47,23779.62,#N/A
2011/1/28,99.42,9590,3036.74,23617.02,#N/A
2011/1/31,101.01,9720,3076.51,23447.34,#N/A
2011/2/1,101.74,9840.5,3077.28,23482.95,#N/A
2011/2/2,102.34,9945,#N/A,23908.96,#N/A
2011/2/3,101.76,9950.5,#N/A,#N/A,#N/A
2011/2/4,99.83,9986,#N/A,#N/A,#N/A
2011/2/7,99.25,10145,#N/A,23553.59,#N/A
2011/2/8,99.92,9930.5,#N/A,23484.3,#N/A
2011/2/9,101.82,10000,3040.95,23164.03,#N/A
2011/2/10,100.87,9875.5,3104.16,22708.62,#N/A
2011/2/11,101.43,9920.5,3120.96,22828.92,#N/A
2011/2/14,103.08,10148,3219.14,23121.06,#N/A
2011/2/15,101.64,10106.5,3217.67,22899.78,#N/A
2011/2/16,103.78,9925,3248.53,23156.97,#N/A
2011/2/17,102.59,9800,3245.91,23301.84,#N/A
2011/2/18,102.52,9806,3211.88,23595.24,#N/A
2011/2/21,105.74,9829.5,3257.91,23485.42,#N/A
2011/2/22,105.78,9655,3163.58,22990.81,#N/A
2011/2/23,111.25,9491,3174.74,22906.9,#N/A
2011/2/24,111.36,9440,3190.94,22601.04,#N/A
2011/2/25,112.14,9700,3197.62,23012.37,#N/A
2011/2/28,111.8,9857.5,3239.56,23338.02,#N/A
2011/3/1,115.42,9908,3254.89,23396.42,#N/A
2011/3/2,116.35,9820.5,3243.3,23048.66,#N/A
2011/3/3,114.79,9889.5,3221.72,23122.42,#N/A
